Date	Price	Open	High	Low	Change %
Oct 24, 2014	-0.120	-0.111	-0.111	-0.125	5.26%
Oct 23, 2014	-0.114	-0.105	-0.105	-0.137	-16.18%
Oct 22, 2014	-0.136	-0.127	-0.127	-0.140	0.00%
Oct 21, 2014	0.000	-0.133	-0.133	-0.133	-100.00%
Oct 20, 2014	-0.133	-0.133	-0.133	-0.148	-5.67%
Oct 17, 2014	-0.141	-0.141	-0.141	-0.141	7.63%
Oct 16, 2014	-0.131	-0.142	-0.131	-0.145	0.77%
Oct 15, 2014	-0.130	-0.130	-0.130	-0.130	10.17%
Oct 14, 2014	-0.118	-0.121	-0.057	-0.134	57.33%
Oct 13, 2014	-0.075	-0.119	-0.058	-0.119	-1.32%
Oct 11, 2014	-0.076	-0.067	-0.067	-0.076	13.43%
Oct 10, 2014	-0.067	-0.101	-0.063	-0.107	-5.63%
Oct 09, 2014	-0.071	-0.126	-0.071	-0.126	-2.74%
Oct 08, 2014	-0.073	-0.020	-0.020	-0.084	15.87%
Oct 07, 2014	-0.063	-0.080	-0.063	-0.092	-27.59%
Oct 06, 2014	-0.087	-0.073	-0.067	-0.090	40.32%
Oct 04, 2014	-0.062	-0.068	-0.062	-0.068	-8.82%
Oct 03, 2014	-0.068	-0.088	-0.062	-0.094	-26.09%
Oct 02, 2014	-0.092	-0.070	-0.070	-0.092	19.48%
Oct 01, 2014	-0.077	-0.067	-0.067	-0.093	5.48%
Sep 30, 2014	-0.073	-0.073	-0.073	-0.073	58.70%
Sep 27, 2014	-0.046	-0.056	-0.046	-0.056	-17.86%
Sep 26, 2014	-0.056	-0.056	-0.046	-0.056	0.00%
Sep 25, 2014	0.000	-0.056	-0.056	-0.056	-100.00%
Sep 24, 2014	-0.058	-0.086	-0.058	-0.086	241.18%
Sep 23, 2014	-0.017	-0.059	-0.017	-0.108	-66.67%
Sep 22, 2014	-0.051	-0.061	-0.027	-0.061	82.14%
Sep 20, 2014	-0.028	-0.028	-0.028	-0.028	-6.67%
Sep 19, 2014	-0.030	-0.023	-0.022	-0.091	-26.83%
Sep 18, 2014	-0.041	-0.040	-0.018	-0.063	2.50%
Sep 17, 2014	-0.040	-0.062	-0.029	-0.078	-21.57%
Sep 16, 2014	-0.051	-0.051	-0.051	-0.051	-20.31%
Sep 15, 2014	-0.064	-0.071	-0.040	-0.071	1.59%
Sep 13, 2014	-0.063	-0.069	-0.063	-0.069	-8.70%
Sep 12, 2014	-0.069	-0.120	-0.063	-0.120	-8.00%
Sep 11, 2014	-0.075	-0.078	-0.075	-0.087	-2.60%
Sep 10, 2014	-0.077	-0.081	-0.076	-0.081	-4.94%
Sep 09, 2014	-0.081	-0.079	-0.075	-0.081	9.46%
Sep 08, 2014	-0.074	-0.078	-0.073	-0.080	-5.13%
Sep 05, 2014	-0.078	-0.080	-0.078	-0.082	-2.50%
Sep 04, 2014	-0.080	-0.024	-0.024	-0.084	207.69%
Sep 03, 2014	-0.026	-0.023	-0.015	-0.026	-27.78%
Sep 02, 2014	-0.036	-0.026	-0.024	-0.036	38.46%
Sep 01, 2014	-0.026	-0.031	-0.015	-0.031	30.00%
Aug 31, 2014	-0.020	-0.020	-0.020	-0.020	0.00%
Aug 30, 2014	-0.020	-0.025	-0.020	-0.025	-20.00%
Aug 29, 2014	-0.025	-0.008	-0.008	-0.036	212.50%
Aug 28, 2014	-0.008	-0.009	-0.007	-0.009	-72.41%
Aug 27, 2014	-0.029	-0.019	-0.005	-0.034	314.29%
Aug 26, 2014	-0.007	-0.005	-0.005	-0.019	40.00%
Aug 25, 2014	-0.005	0.005	0.009	-0.005	-155.56%
Aug 23, 2014	0.009	0.011	0.011	0.009	-18.18%
Aug 22, 2014	0.011	0.011	0.011	0.011	0.00%
Aug 21, 2014	0.011	0.011	0.011	0.011	10.00%
Aug 20, 2014	0.010	-0.036	0.010	-0.075	-119.23%
Aug 19, 2014	-0.052	-0.052	0.001	-0.058	-2,700.00%
Aug 18, 2014	0.002	0.004	0.004	0.002	-50.00%
Aug 15, 2014	0.004	0.006	0.006	0.004	-20.00%
Aug 14, 2014	0.005	0.011	0.011	0.005	-58.33%
Aug 13, 2014	0.012	0.012	0.013	0.012	20.00%
Aug 12, 2014	0.010	0.013	0.013	0.010	-28.57%
Aug 11, 2014	0.014	0.017	0.017	0.014	-30.00%
Aug 10, 2014	0.020	0.020	0.020	0.020	0.00%
Aug 08, 2014	0.020	0.020	0.020	0.020	0.00%
Aug 07, 2014	0.020	0.022	0.023	0.019	-122.47%
Aug 06, 2014	-0.089	-0.089	-0.089	-0.089	21.92%
Aug 05, 2014	-0.073	0.024	0.026	-0.073	-380.77%
Aug 04, 2014	0.026	0.026	0.026	0.020	-142.62%
Aug 02, 2014	-0.061	0.024	0.024	-0.061	-354.17%
Aug 01, 2014	0.024	0.029	0.030	0.024	-17.24%
Jul 31, 2014	0.029	0.027	0.031	0.027	-146.77%
Jul 30, 2014	-0.062	-0.062	-0.062	-0.062	67.57%
Jul 29, 2014	-0.037	-0.037	-0.037	-0.037	0.00%
Jul 28, 2014	-0.037	-0.023	-0.023	-0.037	94.74%
Jul 27, 2014	-0.019	-0.019	-0.019	-0.019	0.00%
Jul 25, 2014	-0.019	-0.024	-0.005	-0.042	35.71%
Jul 24, 2014	-0.014	-0.004	-0.009	-0.044	7.69%
Jul 23, 2014	-0.013	-0.004	-0.004	-0.037	0.00%
Jul 22, 2014	-0.013	-0.034	0.009	-0.043	-31.58%
Jul 21, 2014	-0.019	-0.010	-0.008	-0.029	-5.00%
Jul 20, 2014	-0.020	-0.020	-0.020	-0.020	0.00%
Jul 18, 2014	-0.020	-0.022	-0.003	-0.035	-23.08%
Jul 17, 2014	-0.026	-0.015	-0.005	-0.033	30.00%
Jul 16, 2014	-0.020	0.015	0.015	-0.030	25.00%
Jul 15, 2014	-0.016	-0.009	0.007	-0.029	-15.79%
Jul 14, 2014	-0.019	-0.021	-0.006	-0.025	-200.00%
Jul 12, 2014	0.019	-0.012	0.019	-0.012	-258.33%
Jul 11, 2014	-0.012	-0.012	-0.008	-0.031	-53.85%
Jul 10, 2014	-0.026	-0.008	-0.008	-0.036	116.67%
Jul 09, 2014	-0.012	-0.022	-0.012	-0.030	-47.83%
Jul 08, 2014	-0.023	-0.012	-0.006	-0.044	35.29%
Jul 07, 2014	-0.017	-0.026	-0.011	-0.040	-39.29%
Jul 05, 2014	-0.028	-0.027	-0.027	-0.028	3.70%
Jul 04, 2014	-0.027	-0.028	-0.028	-0.028	0.00%
Jul 03, 2014	-0.027	-0.022	-0.005	-0.033	3.85%
Jul 02, 2014	-0.026	-0.032	-0.014	-0.046	-21.21%
Jul 01, 2014	-0.033	-0.033	-0.011	-0.043	22.22%
Jun 30, 2014	-0.027	-0.008	0.005	-0.034	-25.00%
Jun 28, 2014	-0.036	-0.036	-0.036	-0.036	20.00%
Jun 27, 2014	-0.030	-0.013	-0.003	-0.041	-3.23%
Jun 26, 2014	-0.031	-0.013	-0.007	-0.038	63.16%
Jun 25, 2014	-0.019	-0.016	-0.011	-0.035	46.15%
Jun 24, 2014	-0.013	-0.013	-0.011	-0.039	-35.00%
Jun 23, 2014	-0.020	-0.013	-0.002	-0.024	66.67%
Jun 22, 2014	-0.012	-0.012	-0.012	-0.012	0.00%
Jun 20, 2014	-0.012	-0.021	-0.011	-0.021	71.43%
Jun 19, 2014	-0.007	-0.024	0.028	-0.024	-69.57%
Jun 18, 2014	-0.023	-0.019	-0.016	-0.024	15.00%
Jun 17, 2014	-0.020	-0.037	-0.020	-0.037	-45.95%
Jun 16, 2014	-0.037	-0.029	-0.029	-0.037	48.00%
Jun 14, 2014	-0.025	-0.030	-0.025	-0.030	-16.67%
Jun 13, 2014	-0.030	-0.012	-0.011	-0.030	150.00%
Jun 12, 2014	-0.012	-0.006	-0.006	-0.031	0.00%
Jun 11, 2014	0.000	-0.030	-0.030	-0.030	0.00%
Jun 10, 2014	0.000	0.029	0.029	0.029	-100.00%
Jun 09, 2014	0.060	0.060	0.060	0.060	900.00%
Jun 07, 2014	0.006	0.006	0.006	0.006	0.00%
Jun 06, 2014	0.000	0.005	0.006	0.005	0.00%
Jun 05, 2014	0.000	0.033	0.033	0.033	-100.00%
Jun 04, 2014	0.045	0.042	0.046	0.005	350.00%
Jun 03, 2014	0.010	0.056	0.056	0.005	-67.74%
Jun 02, 2014	0.031	0.005	0.031	0.005	106.67%
May 31, 2014	0.015	0.061	0.061	0.015	-75.41%
May 30, 2014	0.061	0.010	0.061	0.010	74.29%
May 29, 2014	0.035	0.035	0.035	0.035	-10.26%
May 28, 2014	0.039	0.014	0.052	0.005	680.00%
May 27, 2014	0.005	0.033	0.033	0.005	-91.53%
May 26, 2014	0.059	0.060	0.060	0.059	59.46%
May 25, 2014	0.037	0.037	0.037	0.037	0.00%
May 24, 2014	0.037	0.037	0.037	0.037	15.62%
May 23, 2014	0.032	0.032	0.051	0.032	-56.16%
May 22, 2014	0.073	0.036	0.073	0.036	135.48%
May 21, 2014	0.031	0.031	0.031	0.031	-11.43%
May 20, 2014	0.035	0.030	0.035	0.030	16.67%
May 19, 2014	0.030	0.030	0.030	0.030	-11.76%
May 17, 2014	0.034	0.064	0.064	0.034	-46.87%
May 16, 2014	0.064	0.057	0.064	0.030	156.00%
May 15, 2014	0.025	0.037	0.037	0.025	-46.81%
May 14, 2014	0.047	0.053	0.059	0.024	0.00%
May 13, 2014	0.047	0.052	0.075	0.047	-36.49%
May 12, 2014	0.074	0.074	0.074	0.074	32.14%
May 09, 2014	0.056	0.056	0.056	0.056	-22.22%
May 08, 2014	0.072	0.028	0.072	-0.005	176.92%
May 07, 2014	0.026	0.026	0.026	0.026	0.00%
May 06, 2014	0.026	0.026	0.026	0.026	4.00%
May 02, 2014	0.025	-0.005	0.025	-0.005	-600.00%
Apr 30, 2014	-0.005	-0.005	0.025	-0.005	-135.71%
Apr 29, 2014	0.014	0.072	0.072	0.014	-78.46%
Apr 28, 2014	0.065	0.065	0.065	0.065	-17.72%
Apr 25, 2014	0.079	0.069	0.088	0.069	27.42%
Apr 24, 2014	0.062	0.062	0.062	0.062	-25.30%
Apr 23, 2014	0.083	0.057	0.083	0.057	6.41%
Apr 22, 2014	0.078	0.048	0.078	0.048	52.94%
Apr 19, 2014	0.051	0.043	0.051	0.043	18.60%
Apr 17, 2014	0.043	0.058	0.069	0.017	-28.33%
Apr 16, 2014	0.060	0.119	0.119	0.060	-48.28%
Apr 15, 2014	0.116	0.124	0.126	0.104	-9.38%
Apr 14, 2014	0.128	0.133	0.138	0.128	-0.78%
Apr 12, 2014	0.129	0.117	0.129	0.117	-2.27%
Apr 11, 2014	0.132	0.131	0.137	0.113	0.76%
Apr 10, 2014	0.131	0.108	0.131	0.105	20.18%
Apr 09, 2014	0.109	0.129	0.146	0.105	-1.80%
Apr 08, 2014	0.111	0.129	0.134	0.104	-15.91%
Apr 07, 2014	0.132	0.127	0.132	0.107	3.94%
Apr 04, 2014	0.127	0.127	0.149	0.116	4.10%
Apr 03, 2014	0.122	0.136	0.155	0.120	-3.17%
Apr 02, 2014	0.126	0.133	0.150	0.126	-1.56%
Apr 01, 2014	0.128	0.118	0.152	0.118	6.67%
Mar 31, 2014	0.120	0.127	0.141	0.117	3.45%
Mar 28, 2014	0.116	0.136	0.160	0.112	-9.38%
Mar 27, 2014	0.128	0.145	0.158	0.127	-23.35%
Mar 26, 2014	0.167	0.149	0.167	0.130	12.08%
Mar 25, 2014	0.149	0.175	0.190	0.140	-21.58%
Mar 24, 2014	0.190	0.189	0.190	0.189	0.53%
Mar 21, 2014	0.189	0.186	0.190	0.186	60.17%
Mar 20, 2014	0.118	0.153	0.153	0.118	-4.07%
Mar 19, 2014	0.123	0.153	0.153	0.123	-21.66%
Mar 18, 2014	0.157	0.151	0.157	0.131	21.71%
Mar 17, 2014	0.129	0.129	0.129	0.129	-7.19%
Mar 15, 2014	0.139	0.152	0.152	0.139	0.00%
Mar 14, 2014	0.139	0.126	0.139	0.126	12.10%
Mar 13, 2014	0.124	0.137	0.137	0.124	-8.82%
Mar 12, 2014	0.136	0.148	0.148	0.130	-2.16%
Mar 11, 2014	0.139	0.145	0.145	0.134	1.46%
Mar 10, 2014	0.137	0.166	0.166	0.137	-9.87%
Mar 09, 2014	0.152	0.152	0.152	0.152	0.00%
Mar 08, 2014	0.152	0.180	0.180	0.152	-6.75%
Mar 07, 2014	0.163	0.129	0.163	0.124	33.61%
Mar 06, 2014	0.122	0.089	0.133	0.078	15.09%
Mar 05, 2014	0.106	0.101	0.106	0.101	7.07%
Mar 04, 2014	0.099	0.089	0.099	0.073	20.73%
Mar 03, 2014	0.082	0.098	0.098	0.082	1.23%
Feb 28, 2014	0.081	0.086	0.101	0.066	15.71%
Feb 27, 2014	0.070	0.080	0.080	0.070	-14.63%
Feb 26, 2014	0.082	0.091	0.096	0.082	-18.00%
Feb 25, 2014	0.100	0.080	0.100	0.080	6.38%
Feb 24, 2014	0.094	0.079	0.094	0.070	6.82%
Feb 22, 2014	0.088	0.079	0.088	0.079	11.39%
Feb 21, 2014	0.079	0.092	0.092	0.074	-9.20%
Feb 20, 2014	0.087	0.087	0.087	0.087	0.00%
Feb 19, 2014	0.087	0.087	0.087	0.087	0.00%
Feb 18, 2014	0.087	0.091	0.104	0.082	-17.92%
Feb 17, 2014	0.106	0.103	0.106	0.103	4.95%
Feb 15, 2014	0.101	0.095	0.101	0.095	6.32%
Feb 14, 2014	0.095	0.101	0.101	0.088	-4.04%
Feb 13, 2014	0.099	0.093	0.099	0.087	-1.00%
Feb 12, 2014	0.100	0.100	0.112	0.100	-9.09%
Feb 11, 2014	0.110	0.105	0.116	0.105	5.77%
Feb 10, 2014	0.104	0.112	0.113	0.104	-7.14%
Feb 07, 2014	0.112	0.115	0.115	0.112	0.90%
Feb 06, 2014	0.111	0.086	0.111	0.086	21.98%
Feb 05, 2014	0.091	0.091	0.091	0.091	-2.15%
Feb 04, 2014	0.093	0.093	0.093	0.093	-1.06%
Feb 03, 2014	0.094	0.058	0.094	0.057	-8.74%
Jan 31, 2014	0.103	0.106	0.106	0.103	-3.74%
Jan 30, 2014	0.107	0.117	0.117	0.105	-12.30%
Jan 29, 2014	0.122	0.120	0.122	0.120	0.00%
Jan 28, 2014	0.122	0.096	0.122	0.096	5.17%
Jan 27, 2014	0.116	0.112	0.116	0.112	1.75%
Jan 24, 2014	0.114	0.114	0.114	0.114	0.00%
Jan 23, 2014	0.114	0.072	0.114	0.072	48.05%
Jan 22, 2014	0.077	0.100	0.100	0.071	-20.62%
Jan 21, 2014	0.097	0.083	0.097	0.067	46.97%
Jan 20, 2014	0.066	0.062	0.088	0.062	-23.26%
Jan 17, 2014	0.086	0.086	0.086	0.086	24.64%
Jan 16, 2014	0.069	0.076	0.099	0.063	-10.39%
Jan 15, 2014	0.077	0.069	0.077	0.069	18.46%
Jan 14, 2014	0.065	0.042	0.092	0.040	-36.89%
Jan 13, 2014	0.103	0.080	0.103	0.080	8.42%
Jan 11, 2014	0.095	0.095	0.095	0.095	7.95%
Jan 10, 2014	0.088	0.082	0.095	0.082	4.76%
Jan 09, 2014	0.084	0.082	0.099	0.081	-2.33%
Jan 08, 2014	0.086	0.075	0.089	0.075	14.67%
Jan 07, 2014	0.075	0.075	0.075	0.075	-17.58%
Jan 06, 2014	0.091	0.091	0.091	0.091	-9.90%
Jan 04, 2014	0.101	0.090	0.101	0.090	12.22%
Jan 03, 2014	0.090	0.107	0.107	0.084	-10.00%
Jan 02, 2014	0.100	0.122	0.122	0.100	-14.53%
Dec 30, 2013	0.117	0.117	0.117	0.117	0.00%
Dec 28, 2013	0.117	0.112	0.117	0.112	4.46%
Dec 27, 2013	0.112	0.132	0.137	0.112	83.61%
Dec 25, 2013	0.061	0.061	0.061	0.061	0.00%
Dec 24, 2013	0.061	0.139	0.139	0.059	-56.12%
Dec 23, 2013	0.139	0.144	0.170	0.107	-8.55%
Dec 21, 2013	0.152	0.152	0.152	0.152	2.70%
Dec 20, 2013	0.148	0.125	0.157	0.075	4.96%
Dec 19, 2013	0.141	0.146	0.160	0.064	67.86%
Dec 18, 2013	0.084	0.088	0.140	0.077	-32.26%
Dec 17, 2013	0.124	0.178	0.178	0.124	-16.22%
Dec 16, 2013	0.148	0.169	0.169	0.116	17.46%
Dec 14, 2013	0.126	0.126	0.126	0.126	0.00%
Dec 13, 2013	0.126	0.114	0.126	0.114	34.04%
Dec 12, 2013	0.094	0.090	0.094	0.090	10.59%
Dec 11, 2013	0.085	0.107	0.108	0.085	-19.81%
Dec 10, 2013	0.106	0.103	0.106	0.103	0.00%
Dec 09, 2013	0.106	0.096	0.106	0.096	1.92%
Dec 07, 2013	0.104	0.105	0.105	0.104	-0.95%
Dec 06, 2013	0.105	0.088	0.108	0.088	22.09%
Dec 05, 2013	0.086	0.076	0.086	0.074	17.81%
Dec 04, 2013	0.073	0.077	0.077	0.048	-3.95%
Dec 03, 2013	0.076	0.040	0.077	0.039	-7.32%
Dec 02, 2013	0.082	0.080	0.082	0.070	17.14%
Nov 29, 2013	0.070	0.068	0.070	0.068	4.48%
Nov 28, 2013	0.067	0.066	0.067	0.066	52.27%
Nov 27, 2013	0.044	0.043	0.060	0.043	0.00%
Nov 26, 2013	0.044	0.055	0.055	0.041	-13.73%
Nov 25, 2013	0.051	0.051	0.102	0.049	-48.48%
Nov 22, 2013	0.099	0.032	0.099	0.032	191.18%
Nov 21, 2013	0.034	0.034	0.087	0.023	-54.05%
Nov 20, 2013	0.074	0.037	0.075	0.020	196.00%
Nov 19, 2013	0.025	0.041	0.082	0.024	8.70%
Nov 18, 2013	0.023	0.027	0.073	0.021	-39.47%
Nov 17, 2013	0.038	0.038	0.038	0.038	0.00%
Nov 16, 2013	0.038	0.022	0.038	0.022	72.73%
Nov 15, 2013	0.022	0.027	0.064	0.017	-33.33%
Nov 14, 2013	0.033	0.031	0.056	0.031	0.00%
Nov 13, 2013	0.033	0.033	0.033	0.033	-5.71%
Nov 12, 2013	0.035	0.031	0.064	0.031	12.90%
Nov 11, 2013	0.031	0.031	0.031	0.031	0.00%
Nov 08, 2013	0.031	0.031	0.031	0.031	0.00%
Nov 07, 2013	0.031	0.031	0.031	0.031	0.00%
Nov 06, 2013	0.031	0.017	0.031	0.015	0.00%
Nov 05, 2013	0.031	0.031	0.031	0.016	0.00%
Nov 04, 2013	0.031	0.031	0.031	0.031	-8.82%
Nov 03, 2013	0.034	0.034	0.034	0.034	0.00%
Nov 01, 2013	0.034	0.031	0.031	0.031	9.68%
Oct 31, 2013	0.031	0.031	0.031	0.006	181.82%
Oct 30, 2013	0.011	0.031	0.031	0.011	-64.52%
Oct 29, 2013	0.031	0.016	0.031	0.016	0.00%
Oct 28, 2013	0.031	0.015	0.031	0.015	34.78%
Oct 27, 2013	0.023	0.023	0.023	0.023	0.00%
Oct 25, 2013	0.023	0.031	0.031	0.023	-25.81%
Oct 24, 2013	0.031	0.041	0.041	0.031	-24.39%
Oct 23, 2013	0.041	0.041	0.041	0.041	0.00%
Oct 22, 2013	0.041	0.004	0.041	0.004	2.50%
Oct 21, 2013	0.040	0.040	0.040	0.040	-2.44%
Oct 18, 2013	0.041	0.041	0.041	0.041	0.00%
Oct 17, 2013	0.041	0.041	0.041	0.041	310.00%
Oct 16, 2013	0.010	0.015	0.059	0.010	-28.57%
Oct 15, 2013	0.014	0.059	0.059	0.006	100.00%
Oct 14, 2013	0.007	0.059	0.059	0.007	-22.22%
Oct 11, 2013	0.009	0.010	0.011	0.009	-10.00%
Oct 10, 2013	0.010	0.059	0.059	0.006	-23.08%
Oct 09, 2013	0.013	0.020	0.020	0.011	0.00%
Oct 08, 2013	0.013	0.018	0.059	0.013	-77.97%
Oct 07, 2013	0.059	0.059	0.059	0.012	436.36%
Oct 04, 2013	0.011	0.007	0.059	0.006	-81.36%
Oct 03, 2013	0.059	0.059	0.059	0.006	742.86%
Oct 02, 2013	0.007	0.007	0.060	0.004	-63.16%
Oct 01, 2013	0.019	0.059	0.059	0.007	-5.00%
Sep 30, 2013	0.020	0.014	0.059	0.009	11.11%
Sep 29, 2013	0.018	0.018	0.018	0.018	0.00%
Sep 27, 2013	0.018	0.010	0.059	0.008	-14.29%
Sep 26, 2013	0.021	0.010	0.012	0.010	110.00%
Sep 25, 2013	0.010	0.059	0.059	0.010	-62.96%
Sep 24, 2013	0.027	0.011	0.030	0.008	-3.57%
Sep 23, 2013	0.028	0.014	0.053	0.009	3.70%
Sep 22, 2013	0.027	0.027	0.027	0.027	0.00%
Sep 20, 2013	0.027	0.059	0.059	0.011	0.00%
Sep 19, 2013	0.027	0.013	0.053	0.006	-32.50%
Sep 18, 2013	0.040	0.059	0.059	0.013	8.11%
Sep 17, 2013	0.037	0.013	0.039	0.013	0.00%
Sep 16, 2013	0.037	0.059	0.059	0.012	164.29%
Sep 15, 2013	0.014	0.014	0.014	0.014	-58.82%
Sep 13, 2013	0.034	0.061	0.061	0.008	47.83%
Sep 12, 2013	0.023	0.006	0.057	0.004	228.57%
Sep 11, 2013	0.007	0.008	0.023	0.007	-36.36%
Sep 10, 2013	0.011	0.010	0.054	0.009	-52.17%
Sep 09, 2013	0.023	0.002	0.023	0.002	228.57%
Sep 08, 2013	0.007	0.007	0.007	0.007	0.00%
Sep 07, 2013	0.007	0.007	0.007	0.007	0.00%
Sep 06, 2013	0.007	0.009	0.055	0.006	-36.36%
Sep 05, 2013	0.011	0.013	0.051	0.007	-8.33%
Sep 04, 2013	0.012	0.017	0.060	0.012	-40.00%
Sep 03, 2013	0.020	0.019	0.052	0.017	5.26%
Sep 02, 2013	0.019	0.014	0.053	0.014	26.67%
Sep 01, 2013	0.015	0.015	0.015	0.015	0.00%
Aug 30, 2013	0.015	0.013	0.053	0.013	0.00%
Aug 29, 2013	0.015	0.014	0.053	0.011	-11.76%
Aug 28, 2013	0.017	0.015	0.057	0.013	13.33%
Aug 27, 2013	0.015	0.016	0.057	0.014	-72.73%
Aug 26, 2013	0.055	0.015	0.055	0.014	243.75%
Aug 23, 2013	0.016	0.014	0.055	0.012	6.67%
Aug 22, 2013	0.015	0.016	0.054	0.013	0.00%
Aug 21, 2013	0.015	0.012	0.058	0.012	36.36%
Aug 20, 2013	0.011	0.056	0.058	0.011	-80.70%
Aug 19, 2013	0.057	0.056	0.069	0.010	90.00%
Aug 17, 2013	0.030	0.055	0.055	0.030	-45.45%
Aug 16, 2013	0.055	0.047	0.068	0.008	-6.78%
Aug 15, 2013	0.059	0.092	0.109	0.059	43.90%
Aug 14, 2013	0.041	0.042	0.042	0.039	0.00%
Aug 13, 2013	0.041	0.041	0.041	0.029	2.50%
Aug 12, 2013	0.040	0.034	0.040	0.029	73.91%
Aug 11, 2013	0.023	0.023	0.023	0.023	0.00%
Aug 10, 2013	0.023	0.039	0.039	0.023	-41.03%
Aug 09, 2013	0.039	0.039	0.039	0.023	0.00%
Aug 08, 2013	0.039	0.039	0.039	-0.007	5.41%
Aug 07, 2013	0.037	-0.007	0.039	-0.007	2.78%
Aug 06, 2013	0.036	0.037	0.039	-0.009	-12.20%
Aug 05, 2013	0.041	0.031	0.041	-0.009	64.00%
Aug 03, 2013	0.025	0.041	0.041	0.025	-39.02%
Aug 02, 2013	0.041	0.041	0.041	-0.011	2.50%
Aug 01, 2013	0.040	0.040	0.040	-0.006	5.26%
Jul 31, 2013	0.038	0.038	0.038	-0.007	-642.86%
Jul 30, 2013	-0.007	0.038	0.038	-0.007	-118.92%
Jul 29, 2013	0.037	0.006	0.037	-0.004	164.29%
Jul 27, 2013	0.014	0.014	0.014	0.014	100.00%
Jul 26, 2013	0.007	0.011	0.014	0.006	-74.07%
Jul 25, 2013	0.027	0.027	0.027	0.011	3.85%
Jul 24, 2013	0.026	0.026	0.026	0.026	-33.33%
Jul 23, 2013	0.039	0.039	0.122	0.022	0.00%
Jul 22, 2013	0.039	0.038	0.120	0.021	333.33%
Jul 20, 2013	0.009	0.009	0.009	0.009	-76.32%
Jul 19, 2013	0.038	0.038	0.114	0.009	0.00%
Jul 18, 2013	0.038	0.038	0.109	0.038	-7.32%
Jul 17, 2013	0.041	0.041	0.113	0.028	2.50%
Jul 16, 2013	0.040	0.040	0.116	0.024	0.00%
Jul 15, 2013	0.040	0.040	0.040	0.040	233.33%
Jul 13, 2013	0.012	0.012	0.012	0.012	-69.23%
Jul 12, 2013	0.039	0.039	0.110	0.012	0.00%
Jul 11, 2013	0.039	0.039	0.159	0.023	50.00%
Jul 10, 2013	0.026	0.026	0.026	0.038	-471.43%
Jul 09, 2013	-0.007	0.026	0.026	-0.025	-126.92%
Jul 08, 2013	0.026	0.026	0.026	-0.011	-533.33%
Jul 05, 2013	-0.006	0.026	0.026	-0.007	-123.08%
Jul 04, 2013	0.026	0.006	0.026	-0.007	420.00%
Jul 03, 2013	0.005	0.006	0.026	0.005	-28.57%
Jul 02, 2013	0.007	0.026	0.026	0.006	16.67%
Jul 01, 2013	0.006	0.026	0.026	0.004	20.00%
Jun 28, 2013	0.005	0.026	0.026	0.004	-28.57%
Jun 27, 2013	0.007	0.026	0.026	0.001	-73.08%
Jun 26, 2013	0.026	0.026	0.032	0.004	-23.53%
Jun 25, 2013	0.034	0.040	0.042	0.026	30.77%
Jun 24, 2013	0.026	0.026	0.042	0.025	8.33%
Jun 23, 2013	0.024	0.024	0.024	0.024	4.35%
Jun 21, 2013	0.023	0.025	0.025	0.018	-8.00%
Jun 20, 2013	0.025	0.025	0.025	0.016	0.00%
Jun 19, 2013	0.025	0.025	0.025	0.018	38.89%
Jun 18, 2013	0.018	0.025	0.025	0.015	-28.00%
Jun 17, 2013	0.025	0.025	0.025	0.015	0.00%
Jun 16, 2013	0.025	0.025	0.025	0.025	0.00%
Jun 14, 2013	0.025	0.025	0.025	0.013	0.00%
Jun 13, 2013	0.025	0.025	0.056	0.002	-52.83%
Jun 12, 2013	0.053	0.024	0.059	0.018	-8.62%
Jun 11, 2013	0.058	0.023	0.058	0.017	152.17%
Jun 10, 2013	0.023	0.023	0.057	0.014	109.09%
Jun 08, 2013	0.011	0.017	0.107	0.011	-80.36%
Jun 07, 2013	0.056	0.022	0.107	0.010	100.00%
Jun 06, 2013	0.028	0.028	0.083	0.003	7.69%
Jun 05, 2013	0.026	0.026	0.048	-0.011	0.00%
Jun 04, 2013	0.026	0.010	0.052	0.001	160.00%
Jun 03, 2013	0.010	0.010	0.041	-0.003	-300.00%
Jun 01, 2013	-0.005	0.091	0.091	-0.005	150.00%
May 31, 2013	-0.002	0.010	0.091	0.010	-120.00%
May 30, 2013	0.010	0.005	0.040	0.005	-73.68%
May 29, 2013	0.038	0.010	0.038	-0.002	15.15%
May 28, 2013	0.033	0.009	0.038	-0.005	266.67%
May 27, 2013	0.009	0.009	0.033	-0.005	-280.00%
May 26, 2013	-0.005	0.009	0.009	-0.005	-107.25%
May 25, 2013	0.069	-0.005	0.069	-0.005	666.67%
May 24, 2013	0.009	0.009	0.037	-0.001	0.00%
May 23, 2013	0.009	0.009	0.032	-0.004	0.00%
May 22, 2013	0.009	0.026	0.040	-0.004	-65.38%
May 21, 2013	0.026	0.026	0.043	-0.008	-33.33%
May 20, 2013	0.039	0.026	0.056	-0.009	-400.00%
May 18, 2013	-0.013	0.076	0.076	-0.013	-152.00%
May 17, 2013	0.025	0.026	0.076	-0.013	-10.71%
May 16, 2013	0.028	0.014	0.035	-0.001	115.38%
May 15, 2013	0.013	0.013	0.033	0.003	0.00%
May 14, 2013	0.013	0.013	0.033	0.004	0.00%
May 13, 2013	0.013	0.001	0.032	-0.001	0.00%
May 11, 2013	0.013	0.069	0.069	0.013	550.00%
May 10, 2013	0.002	0.013	0.069	0.006	-83.33%
May 09, 2013	0.012	0.012	0.050	-0.002	-33.33%
